project,date,author,aqua,condition,species,id,weight,temperature,salinity,statut,comment
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,47,0.586,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,48,1.097,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,49,1.813,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,50,0.645,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,51,1.422,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,52,0.957,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,53,1.316,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,54,0.824,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,55,0.752,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,56,1.070,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,57,1.977,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,58,1.329,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,59,1.092,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,60,1.120,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,61,0.548,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,62,1.219,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,63,2.009,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,64,1.302,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,65,2.136,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,66,1.470,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,67,1.715,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,68,,25.1,35.1,good,mal mesurer
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,69,1.603,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,70,0.419,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,71,1.221,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,72,1.377,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,73,0.894,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,74,1.546,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,75,1.847,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,76,0.333,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,77,1.202,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,78,1.653,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,79,1.204,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,80,1.508,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,81,0.636,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,82,2.147,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,83,0.823,25.1,35.1,good,
mesocosm_monitoring,2019-03-13 15:00:00,jordan,B0,normal,s.hystrix,84,0.786,25.1,35.1,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,1,0.602,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,2,0.391,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,3,,25.3,34.8,dead,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,4,1.439,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,5,0.887,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,6,0.552,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,7,1.063,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,8,0.307,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,9,0.717,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,10,1.276,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,11,0.736,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,12,1.379,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,13,0.787,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,14,0.285,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,15,,25.3,34.8,dead,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,16,0.313,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,17,0.680,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,18,1.107,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,19,0.818,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,20,0.897,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,21,0.689,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,22,0.425,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,23,0.585,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,24,1.019,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,25,0.716,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,26,1.261,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,27,0.895,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,28,1.043,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,29,1.004,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,30,0.763,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,31,1.443,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,32,0.666,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,33,1.194,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,34,0.876,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,35,0.643,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,36,1.027,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,37,0.937,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,38,0.691,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,39,1.662,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,40,1.565,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,41,1.661,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,42,0.807,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,43,1.034,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,44,1.863,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,45,0.932,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,46,1.049,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,47,0.596,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,48,1.118,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,49,1.846,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,50,0.643,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,51,1.451,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,52,0.977,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,53,1.345,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,54,0.835,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,55,0.759,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,56,1.103,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,57,2.013,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,58,1.355,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,59,1.119,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,60,1.142,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,61,0.557,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,62,1.246,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,63,2.058,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,64,1.324,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,65,2.169,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,66,1.503,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,67,1.756,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,68,1.325,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,69,1.633,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,70,0.426,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,71,1.242,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,72,1.402,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,73,0.918,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,74,1.575,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,75,1.906,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,76,0.335,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,77,1.219,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,78,1.693,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,79,1.228,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,80,1.533,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,81,0.646,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,82,2.192,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,83,0.847,25.3,34.8,good,
mesocosm_monitoring,2019-03-15 15:10:00,jordan,B0,normal,s.hystrix,84,0.805,25.3,34.8,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,1,0.619,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,2,0.401,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,3,,25.1,35.0,dead,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,4,1.463,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,5,0.903,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,6,0.564,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,7,1.086,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,8,0.312,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,9,0.729,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,10,1.304,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,11,0.755,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,12,1.408,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,13,0.804,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,14,0.291,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,15,,25.1,35.0,dead,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,16,0.315,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,17,0.702,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,18,1.140,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,19,0.834,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,20,0.897,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,21,0.711,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,22,0.435,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,23,0.597,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,24,1.034,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,25,0.733,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,26,1.290,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,27,0.914,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,28,1.068,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,29,1.029,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,30,0.778,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,31,1.477,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,32,0.684,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,33,1.226,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,34,0.902,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,35,0.656,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,36,1.045,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,37,0.956,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,38,0.702,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,39,1.700,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,40,1.586,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,41,1.695,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,42,0.822,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,43,1.062,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,44,1.896,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,45,0.950,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,46,1.074,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,47,0.609,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,48,1.145,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,49,1.887,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,50,0.676,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,51,1.486,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,52,1.002,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,53,1.383,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,54,0.851,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,55,0.774,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,56,1.130,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,57,2.071,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,58,1.387,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,59,1.145,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,60,1.163,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,61,0.569,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,62,1.280,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,63,2.125,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,64,1.348,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,65,2.211,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,66,1.539,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,67,1.805,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,68,1.343,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,69,1.666,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,70,0.434,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,71,1.262,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,72,1.432,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,73,0.939,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,74,1.604,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,75,1.942,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,76,0.342,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,77,1.240,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,78,1.748,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,79,1.257,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,80,1.566,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,81,0.655,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,82,2.246,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,83,0.872,25.1,35.0,good,
mesocosm_monitoring,2019-03-18 15:49:00,jordan,B0,normal,s.hystrix,84,0.829,25.1,35.0,good,
